FID,Q,Area,B,L,R,T,I,Qs,Process,Structure_,MainClass,Shelf,MarginType,Fan_Area,Fan_Width,Fan_Depth,Fan_Volume,Fan_Length,Area_1,Q_1,PD_Q,Runoff,TSS,PD_TSS,SedYield,ASedConc,TDS,PD_TDS,DisYield,DisConc,Max_Elev,E_Length,S_Dist,Sed_Thick,Sed_Basin,River_S,C_Slope_S,C_Shelf_S,C_TopH,C_LowH,C_Length,C_Freq,C_Distance,C_ID,F_Depth,F_Length,F_Width,F_ID,F_Area,Slope_LowH,Slope_TopH,BoW,S_Basin_ID,10m_km,SP,Shelf_LowH,F_S,Slope_L,River_L
26957,26957,3.2040219481300003,8211.5277,2.0,2.0,0.489,22.0716,1.0,1.6838,W,Passive Margin,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13468.4035942,104397.264114,6577.0,30.6342,1.66493,17.0815,1.7625,-1002.0,-2648.0,113.63934,3.0,153678.60297,179,0.0,0.0,0.0,0,0.0,-2940.0,-224.0,North Atlantic Ocean,248,92.04492,138093.62182000003,-184.0,0.0,159002.4,258448.85
26975,26975,1.04730086041,2029.5228,2.0,2.0,1.571,22.5072,1.0,1.9391,WT,Foreland,Arid,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1202456.75539,93170.39803230001,1471.0,27.57468,13.64916,15.17348,1.1377,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-3264.0,-175.0,Persian Gulf,962,32.22753,83984.78073,-106.0,0.0,203578.86,114695.7
26993,26993,1.02708411292,1980.67,2.0,2.0,0.963,27.3156,1.0,1.4165,WF,Intracratonic,Arid,2,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1202456.75539,93170.39803230001,1471.0,55.4837,3.98863,15.17348,1.1377,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-3264.0,-175.0,Persian Gulf,44,89.50803,194549.69015,-106.0,0.0,203578.86,238602.96
27016,27016,0.73445593995,1302.4522,2.0,1.0,1.612,22.104,1.0,1.4023,TW,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16421.677481,290480.766031,1073.0,11.7887,15.42841,5.19941,0.32704,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1889.0,-202.0,Malacca Strait,224,26.79498,86786.17445999998,-95.0,0.0,324460.06,104482.59
27030,27030,0.5579700089599999,923.7792,3.0,1.5,1.014,23.129,1.0,1.0708,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,778.70808173,23874.8494703,1490.0,0.0,10.41686,109.64529,20.39803,-16.0,-3732.0,39.16943,2.0,18400.25009,1544,0.0,0.0,0.0,0,0.0,-3968.0,-740.0,Laccadive Sea,0,43.24785,57774.86804,-487.0,0.0,29440.39,97082.97
27054,27054,0.5029495267,811.3535,1.5,1.5,2.812,20.7425,1.0,1.2084,WF,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99134.35892960001,167293.186197,981.0,0.0,58.79129,58.67521,0.40647,-31.0,-3442.0,105.52241,4.0,70900.9939,1471,0.0,0.0,0.0,0,0.0,-3116.0,-139.0,Arafura Sea,0,25.97676,38360.79522999999,-68.0,0.0,50736.93,47801.3
27089,27089,0.45113723108000003,708.2563,3.0,1.5,1.171,23.9506,1.0,1.0497,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42315.9270169,992.0,0.0,19.44764,22.27479,6.38058,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1286.0,-270.0,Laccadive Sea,0,52.18888,43280.67193,-270.0,0.0,45612.11,60007.28
27092,27092,0.66269461405,1145.3716,2.0,2.0,1.17,29.4502,1.0,1.2318,WT,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,303.24431288,13913.704790500002,1243.0,21.26663,22.10971,10.39079,7.3309,-66.0,-1329.0,60.1575,2.0,18500.82253,1287,0.0,0.0,0.0,0,0.0,-1812.0,-102.0,Gulf of Aden,698,16.26311,41525.7109,-102.0,0.0,164568.78000000003,52718.91
27107,27107,0.51268433815,831.0308999999999,4.0,2.0,1.78,14.8328,1.0,1.485,WF,Foreland,Warm Temperate,1,Active,0.0,0.0,0.0,0.0,0.0,790,0.9,-9999,1139.24,2.8,-9999,3.544,3111.111,-9999.0,-9999,-9999.0,-9999.0,-9999.0,933.22968102,7266.922888150001,-9999.0,0.0,22.52038,14.45989,37.01704,-98.0,-1416.0,46.30855,2.0,7659.77088,1072,0.0,0.0,0.0,0,0.0,-1846.0,-102.0,Alboran Sea,0,1.73105,62555.15494,-269.0,0.0,120609.5,78875.24
27157,27157,0.473725355,752.8577,2.0,2.0,1.888,27.3903,1.0,1.3507,WF,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2786.91273904,-9999.0,10.02425,25.96391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gulf of Aden,698,14.04105,45412.31984,0.0,0.0,-9999.0,72400.5
27164,27164,3.75557435111,10014.9795,2.0,2.0,0.587,18.7051,1.0,1.9873, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,75.05384999999998,2.12258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,45,85.11110999999998,214119.52277,0.0,0.0,-9999.0,274383.28
27176,27176,1.11200195266,2187.442,1.0,1.0,1.141,31.655,1.0,1.0475,TF,Extensional,Arid,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.0,11.82427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,0,10.67725,18919.502940000006,0.0,0.0,-9999.0,95312.43
27389,27389,0.9661863295900001,1834.9774,2.0,2.0,1.258,21.1249,1.0,1.3516,WF,Fore-arc,Equatorial,3,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,54952.286961,84793.67509569997,9954.0,1.28003,14.45996,31.38566,1.91052,-80.0,-1836.0,42.03474,2.0,100336.79366000002,1211,-5364.0,2800000.0,1360000.0,32,2545587.3928600005,-1749.0,-100.0,Bay of Bengal,332,11.85805,56439.08688999999,-162.0,1.29107142857,52539.91,86998.84999999998
27425,27425,0.44333909637999996,692.9863,1.5,1.5,5.002,15.3442,1.0,1.4131,W,Foreland,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,849.61134499,14989.8181914,4425.0,0.0,87.23037999999998,36.4265,6.93804,-83.0,-2617.0,41.87971,1.0,54676.58552999999,1189,0.0,0.0,0.0,0,0.0,-2059.0,-104.0,Caribbean Sea,0,0.87073,43508.14122,-104.0,0.0,53669.72,57290.82
27428,27428,0.9890077208499999,1889.3143,1.5,1.5,1.522,22.347,1.0,1.326,T,Foreland,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18963.3246297,35061.5330461,906.0,0.0,14.53065,10.36677,3.10882,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-544.0,-109.0,South Pacific Ocean,0,7.30812,44935.59871,-109.0,0.0,41960.98,98976.98
27446,27446,0.60577849792,1023.7571,1.5,1.5,1.797,24.195,1.0,1.0718,WF,Fore-arc,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2626.0049671800007,5704.13448366,159.0,0.0,20.26832,71.98886,19.10895,-35.0,-1745.0,55.24144,1.0,22629.05185,1440,0.0,0.0,0.0,0,0.0,-5620.0,-157.0,South Pacific Ocean,0,2.23533,76668.78315000002,-109.0,0.0,75886.74,88660.52
27493,27493,1.05045795912,2037.1732,4.0,2.0,3.117,17.1706,1.0,5.8867,TF,Foreland,Warm Temperate,2,Active,0.0,0.0,0.0,0.0,0.0,2000,3.7,-9999,1850.0,6.8,-9999,3.4,1837.838,0.74,-9999,0.37,200.0,2600.0,38669.8368855,235237.30501100005,6335.0,0.06565,30.2744,34.71158,0.46336,-146.0,-2048.0,56.48582,5.0,128959.20279,862,0.0,0.0,0.0,0,0.0,-1669.0,-355.0,South China Sea,365,9.93721,78722.32984999998,-109.0,0.0,37854.8,99777.36
27568,27568,0.84081527029,1542.3408,2.0,1.0,3.222,21.8947,1.0,3.1506,W,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,1600,0.8,-9999,500.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,2100.0,508.851132,46680.704008,111.0,10.9162,29.76912,100.2334,5.50549,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-6149.0,-257.0,North Pacific Ocean,291,26.57393,89766.43653,-257.0,0.0,58782.8,107433.48
27590,27590,0.94156976174,1776.7251,1.0,1.0,2.415,19.8886,1.0,1.1923,WF,Passive Margin,Arid,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,178669.70032300003,36794.3885149,-9999.0,0.0,19.40003,29.89726,7.50114,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-449.0,-208.0,Gulf of Suez,0,6.14377,519.63788,-276.0,0.0,8060.939999999999,123752.37
27595,27595,1.10762373474,2176.6817,1.0,1.0,1.821,23.4823,1.0,1.2356,WF,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,2100,1.0,-9999,476.19,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,1500.0,0.0,54082.8569941,136.0,4.02113,16.85305,56.32692,3.05087,-11.0,-3313.0,121.68308,9.0,25061.08797,1567,0.0,0.0,0.0,0,0.0,-5842.0,-165.0,North Pacific Ocean,291,7.39478,61562.6486,-165.0,0.0,100786.62,107078.56
27606,27606,1.7203928824799999,3774.3238,3.0,1.5,1.244,23.808,1.0,3.8751,TF,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,279102.87600600003,317020.34796,1384.0,18.55169,5.7306,0.0,0.39114,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Java Sea,1402,45.18689,125119.63489999998,-124.0,0.0,-9999.0,174833.29999999996
27850,27850,1.31354523021,2693.7724,4.0,2.0,2.979,16.0388,1.0,6.4767,WF,Foreland,Warm Temperate,2,Active,0.0,0.0,0.0,0.0,0.0,2700,7.0,-9999,2592.59,11.0,-9999,4.074,1571.429,0.32,-9999,0.119,45.714,3500.0,8609.9078653,148723.027275,-9999.0,0.0,23.00737,0.0,0.91445,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,South China Sea,0,7.12529,72479.7212,-136.0,0.0,-9999.0,129480.23
27859,27859,0.88072550268,1634.3886,3.0,3.0,0.857,20.1421,1.0,1.2076,TF,Passive Margin,Warm Temperate,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,110702.456537,392843.670407,3623.0,38.90269,6.12292,13.54676,0.35128,-146.0,-4080.0,151.31068,3.0,527611.1547399999,859,-4352.0,108600.0,606000.0,4,10126.656630000003,-3388.0,-231.0,South Atlantic Ocean,42,74.48296999999998,71005.2743,-138.0,8.876611418049999,233044.64,135964.46
27878,27878,0.81991702107,1494.5725,2.0,1.0,3.416,22.4823,1.0,3.3502,W,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,1600,0.8,-9999,500.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,2100.0,321.0700089,51507.6797477,57.0,20.76916,27.75583,100.25837000000001,3.55287,-11.0,-3313.0,121.68308,9.0,45820.62416,1567,0.0,0.0,0.0,0,0.0,-5930.0,-362.0,North Pacific Ocean,291,31.38936,93913.52782000002,-183.0,0.0,55536.51,123073.26
27886,27886,1.03964591343,2010.997,1.8,2.0,3.834,21.7937,1.0,4.0959,W,Fore-arc,Arid,3,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,174.7464746,89926.43661319999,332.0,23.18454,31.37647,68.17218,3.38054,-35.0,-5855.0,70.18079,3.0,74272.4672,1435,0.0,0.0,0.0,0,0.0,-5856.0,-200.0,South Pacific Ocean,1282,21.03731,102804.73447,-304.0,0.0,82966.39999999998,121756.86
27893,27893,1.24092197558,2508.9107,2.0,2.0,0.828,22.23,1.0,1.1829,TF,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,642542.419019,64237.706586800006,834.0,26.96719,6.77879,22.82303,1.79023,-26.0,-1895.0,145.53029,4.0,738050.2514,1496,0.0,0.0,0.0,0,0.0,-1252.0,-267.0,South China Sea,210,73.70935,83550.94491,-115.0,0.0,43158.16,111834.07
27902,27902,1.30588817548,2674.1582,2.0,2.0,0.953,22.0528,1.0,1.4166,WT,Strike-Slip,Arid,3,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17768.8225954,112219.125291,693.0,39.55149,5.70177,0.0,1.45252,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gulf of California,1264,56.10598,97218.79631,-163.0,0.0,-9999.0,167141.0
27917,27917,0.9772687802500001,1861.3247,1.5,1.5,2.452,20.0808,1.0,1.8983,WT,Foreland,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1044.03379542,21693.2628752,516.0,5.08874,27.67753,20.48845,8.71238,-27.0,-1722.0,74.17252,3.0,15960.22973,1495,0.0,0.0,0.0,0,0.0,-1428.0,-409.0,Coral Sea,145,38.76095,64388.81912999999,-189.0,0.0,49735.35,88313.52
27929,27929,0.63786899994,1091.9908,1.5,1.5,2.807,19.764,1.0,1.4353,WF,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,90.548378,75887.69517629998,963.0,0.0,30.03928,40.62516,1.54175,-31.0,-3442.0,105.52241,4.0,55094.81228999999,1471,0.0,0.0,0.0,0,0.0,-2966.0,-236.0,Arafura Sea,0,22.64292,63482.92286,-117.0,0.0,67199.74,92435.64000000001
27941,27941,0.4559734639,717.7597,2.0,2.0,1.766,27.7556,1.0,1.2353,WT,Passive Margin,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,379.41040015,18363.7155006,1695.0,37.7208,29.82675,39.47987,5.99007,-89.0,-3209.0,24.75424,3.0,38550.27154999999,1133,0.0,0.0,0.0,0,0.0,-2996.0,-110.0,Gulf of Oman,364,35.37195,44971.54441,-110.0,0.0,73100.53999999998,58799.56
27953,27953,1.32197595352,2715.4015,1.0,1.0,3.219,18.4655,1.0,2.0264,WF,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2970.7234399,56014.6661975,339.0,0.0,22.36423,72.30569,3.62405,-121.0,-4164.0,69.73776,1.0,39511.67262,938,0.0,0.0,0.0,0,0.0,-5589.0,-529.0,Solomon Sea,0,19.28727,77345.51893999998,-203.0,0.0,69980.66,143546.21
27980,27980,0.74591311477,1327.8986,3.0,1.5,2.165,22.7647,1.0,2.9519,FW,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,642542.419019,64237.706586800006,834.0,18.74171,24.28363,22.82303,1.79023,-26.0,-1895.0,145.53029,4.0,134642.0591,1496,0.0,0.0,0.0,0,0.0,-1252.0,-267.0,Java Sea,153,30.57121,49352.50692999999,-115.0,0.0,43158.16,89154.72
27986,27986,0.52353774574,853.0797,1.5,1.5,3.88,21.1866,1.0,1.7681,W,Passive Margin,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3158.5875546,81044.3498766,7208.0,0.0,65.95779,32.36202,1.54237,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-2619.0,-123.0,South China Sea,0,7.81808,45498.1263,-125.0,0.0,77127.44,57917.34
27990,27990,0.88900235344,1653.6106,1.5,1.5,2.464,20.9224,1.0,1.8192,TF,Foreland,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4494.2712356,15156.0585626,435.0,0.0,24.36516,81.55999,8.77537,-5.0,-2214.0,34.76203,1.0,15286.74611,1591,0.0,0.0,0.0,0,0.0,-1898.0,-103.0,Coral Sea,0,15.15986,63980.87243000001,-133.0,0.0,22008.34,101128.01
28011,28011,1.76852332659,3906.7723,1.0,1.0,3.921,22.0073,1.0,3.8617,WF,Fore-arc,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,344.86815893,10346.435212299997,156.0,0.0,29.33433,75.02943999999998,9.47186,-63.0,-4114.0,89.967,3.0,26626.46917,1300,0.0,0.0,0.0,0,0.0,-5724.0,-139.0,South Pacific Ocean,0,1.00915,97692.43556,-98.0,0.0,74437.44999999998,133512.51
28017,28017,1.0661611742800001,2075.311,3.0,1.5,1.524,21.9197,1.0,2.7942,WF,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4642.762116250001,6992.301446849999,1093.0,0.0,16.0799,62.74751,11.15513,-24.0,-3237.0,40.21236,1.0,8604.00197,1504,0.0,0.0,0.0,0,0.0,-4854.0,-284.0,Celebes Sea,0,5.49122,61428.38154,-78.0,0.0,72831.57,94067.75
28071,28071,0.79649363914,1441.3933,2.0,2.0,2.279,23.3524,1.0,2.2595,WF,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,367.65493968,4621.19638128,1056.0,0.0,25.97452,39.32966,33.97389,-39.0,-2099.0,72.95138,2.0,18753.570019999996,1418,0.0,0.0,0.0,0,0.0,-1446.0,-157.0,Gulf of Aden,0,3.7258,62283.30066,-157.0,0.0,32774.25,87562.72999999998
28073,28073,1.4804101676199999,3128.1112,1.0,1.0,2.488,28.9028,1.0,2.7252,W,Passive Margin,Arid,2,Active,0.0,0.0,0.0,0.0,0.0,3000,0.05,-9999,16.67,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,6232.3150626,49362.5268647,-9999.0,2.94197,15.35171,10.74862,3.74778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1161.0,-185.0,Red Sea,337,18.18434,101927.16230000003,-185.0,0.0,90802.34,160627.07
28095,28095,1.2816732883,2612.3194,1.5,1.5,2.682,10.6513,1.0,1.4191,WF,Extensional,Warm Temperate,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2189.64205432,3356.99267656,-9999.0,0.0,22.06875,59.50066,98.30227,86.0,-2764.0,26.63768,2.0,15830.66869,1673,0.0,0.0,0.0,0,0.0,-2708.0,-330.0,Mediterranean Sea - Eastern Basin,0,4.19998,83002.79088,-330.0,0.0,39965.94,121502.15
28146,28146,0.80506102498,1460.7995,1.5,1.5,2.56,15.9558,1.0,1.3137, ,Extensional, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.96382,44.60139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,598,4.64336,42919.94336,0.0,0.0,-9999.0,57061.0
28149,28149,0.90524481795,1691.4617,1.5,1.5,1.657,24.8081,1.0,1.4753, ,Extensional, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.0,33.1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,0,6.1841,32851.28979,0.0,0.0,-9999.0,49949.96
28383,28383,0.64067924164,1098.0078,3.0,1.5,1.062,24.0513,1.0,1.3271,WF,Passive Margin,Equatorial,2,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10259.562650800002,170778.045548,1191.0,5.0382,16.48703,26.38157,0.63826,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1270.0,-288.0,South China Sea,1324,36.85339,47344.76646,-109.0,0.0,37222.96,63686.41
28430,28430,1.31041894858,2685.7607,1.0,1.0,1.869,22.1439,1.0,1.3994,T,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2277.16954868,7241.183016549998,2045.0,4.10084,15.7943,46.43265,10.77172,-81.0,-2415.0,54.57145,2.0,78555.13132,1203,0.0,0.0,0.0,0,0.0,-1389.0,-517.0,Gulf of Tomini,1520,8.74105,81821.76391999998,-78.0,0.0,18779.89,118333.82
28431,28431,1.0247706694,1975.0949,3.0,1.5,2.835,21.2107,1.0,4.847,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1205.223977,33772.306523800005,9047.0,0.0,28.90064,42.62498,5.09293,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1582.0,-165.0,Gulf of Mexico,0,9.02185,86255.84488999998,-172.0,0.0,33243.42,97565.31
28454,28454,1.32644029626,2726.8688,3.0,1.5,1.621,22.3979,1.0,3.725,FW,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6108.19614022,2215.94561472,-9999.0,0.0,16.83484,65.19143,63.62972,-13.0,-2187.0,36.10337,1.0,3246.4843,1562,0.0,0.0,0.0,0,0.0,-3584.0,-141.0,Gulf of Tomini,0,8.46316,67056.6522,-141.0,0.0,52813.69,96139.93
28455,28455,0.67210289196,1165.7336,3.0,1.5,2.705,24.4341,1.0,3.5912,FW,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,642542.419019,64237.706586800006,834.0,27.14441,25.54426,22.82303,1.79023,-26.0,-1895.0,145.53029,4.0,146429.83820999996,1496,0.0,0.0,0.0,0,0.0,-1252.0,-267.0,Java Sea,152,40.23887,57090.10296999999,-115.0,0.0,43158.16,104927.69
28458,28458,1.17611724381,2346.2154,1.0,1.0,5.256,14.8116,1.0,2.3792,WF,Fore-arc,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,2500,0.12,-9999,48.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,618.34990224,31001.6410571,271.0,0.0,41.97813,39.15922,6.16096,-482.0,-1429.0,27.63706,1.0,81338.9798,359,0.0,0.0,0.0,0,0.0,-5515.0,-205.0,South Pacific Ocean,0,0.93274,97992.99206000002,-191.0,0.0,135600.24,124171.8
28580,28580,0.62516674786,1064.877,2.0,1.0,1.993,27.0755,1.0,1.8267,WF,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,810.1841442999998,33530.2587832,890.0,2.38361,20.36395,5.87182,11.21375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1095.0,-376.0,Gulf of Aden,280,18.86303,67249.11264,-376.0,0.0,122449.3,97869.03
28605,28605,1.05120722749,2038.9897,1.0,1.0,2.167,27.1404,1.0,1.6183,WF,Passive Margin,Arid,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2819.8161852999992,123172.300702,-9999.0,5.77625,18.44304,39.32076,0.92553,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-834.0,-114.0,Red Sea,703,9.41324,79298.83729,-114.0,0.0,18310.94,116558.9
28888,28888,1.78024000833,3939.1526,2.1,1.5,1.61,22.9906,1.0,3.5002,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,411.3072202,52752.4324464,971.0,6.3686,11.6383,24.28317,2.31269,-113.0,-2363.0,52.90449,3.0,50910.19772999999,970,-2506.0,44900.0,135000.0,24,4006.8984,-1331.0,-122.0,Laccadive Sea,256,36.54429,95726.44487,-122.0,26.169265033400002,49787.56,138336.36
28893,28893,1.6096133294,3473.0142,1.5,0.75,1.355,23.179,1.0,1.9307,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4199.2297585,75843.1047615,132.0,0.0,9.37055,51.56932,4.23242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-1065.0,-192.0,Laccadive Sea,0,36.37799,100590.14451,-321.0,0.0,16928.67,138433.66
